Elapsedtime_s,MD,BitDepth,BlockPosition,HookLoad,ROP,WOB,RotRPM,SPP,Torque,FlowRate,DH_Gyro_mean,DH_Gyro_min,DH_Gyro_max,DH_Accel_Z_Max,DH_Accel_Z_Min,DH_Accel_Z_Mean,DH_Accel_Z_Std,DH_Accel_Y_Min,DH_Accel_Y_Max,DH_Accel_Y_Mean,DH_Accel_Y_Std,DH_Accel_X_Min,DH_Accel_X_Max,DH_Accel_X_Mean,DH_Accel_X_Std,DH_Lateral_Max,DH_Lateral_Min,DH_Lateral_Mean,DH_Lateral_Std
603502.000000,10222.7999624813,10219.49989891,97.6799981408014,287.700003534433,0,-38.499999772159,0,2770.28026127258,0,616.319991259831,0.583200006723672,-3.58780018703838,4.71129999575228,1.14450000571212,0.862200000071695,1.00990002555201,0.0399000024184381,-0.838900030816368,0.0803999989323589,-0.432700016706373,0.140100007075137,0.0491999990291608,0.861999961519986,0.374100001790635,0.133800008292747,0.993099996383061,0.180099998379518,0.586700040969073,0.143199996828404
603503.000000,10222.7999624813,10219.49989891,97.6799981408014,287.599991655916,0,-38.3000006036029,0,2800.10031028086,0,615.710035183004,0.806800016304085,-3.47989998903389,4.50890014630365,1.14450000571212,0.867299962039262,1.01119993577111,0.0370000025930218,-0.776899992631728,0.0339000006837898,-0.430200021048588,0.128099991449875,-0.0428000022438545,0.803200005300255,0.368400021415657,0.130400009335774,1.04349998664218,0.200900008444954,0.580200052258832,0.132599995789853
603504.000000,10222.7999624813,10219.49989891,97.6799981408014,287.599991655916,0,-38.1999992630049,0,2833.98025565123,0,616.319991259831,0.684800031122964,-3.58780018703838,3.71269987211339,1.12670007552778,0.882499974537681,1.01130000367082,0.038400001984776,-0.882799983741386,0.150100001862241,-0.432000027646965,0.141499997349917,0.0108000008431237,0.877300041918118,0.3768000116882,0.143700008115926,1.10930002795142,0.0864999956309328,0.588300009015741,0.152300000472284
603505.000000,10222.7999624813,10219.49989891,97.6799981408014,287.299984121482,0,-38.099997922407,0,2849.97008611478,0,616.310012307557,0.778400018587368,-4.01970008442375,3.96910005091379,1.18009996332852,0.857100038104129,1.0104999467117,0.0439000015488763,-1.00420004517703,0.0184000002546031,-0.430200021048588,0.141299995266102,-0.0173000009495812,0.839000001468365,0.36680002905706,0.135199998567528,1.08790008457033,0.172900008453905,0.578899996168155,0.15119999508928
603506.000000,10222.7999624813,10219.49989891,97.6799981408014,287.000004688166,0,-37.9000022664906,0,2874.71004331186,0,615.710035183004,0.722000016107203,-2.75119991308992,5.18360017748706,1.1571999739289,0.859700053037768,1.00890002728889,0.0404999995529119,-1.17200010381933,0.0081000000625319,-0.430100001772734,0.160200003769235,-0.0301000005981762,0.941200057353131,0.377999999879165,0.150399998909982,1.30830007130197,0.136100001866716,0.587600019956333,0.175700001159431
603507.000000,10222.7999624813,10219.49989891,97.6799981408014,287.000004688166,0,-37.799997413253,0,2885.27024101564,0,616.319991259831,0.758499977849321,-3.02110024537607,4.91370012979213,1.16230003314418,0.872400021254544,1.00909996859288,0.0408000026786354,-0.87510000684018,0.0597000020647954,-0.429300042061329,0.15760000099156,-0.0223999993850412,0.780200045248633,0.37290001359967,0.135900011938865,1.12330000363502,0.0302000016400841,0.581500011101794,0.168799996125594
603508.000000,10222.7999624813,10219.49989891,97.6799981408014,286.799980931132,0,-37.5999982446969,0,2906.59020835069,0,615.090041106849,0.907200026269668,-2.42730010522565,4.40090005678255,1.1571999739289,0.880000027503754,1.00899999794089,0.0406000036338108,-0.880200066055463,0.0545000025874276,-0.426799997779686,0.171200008975418,-0.0479000006793144,0.813399977859246,0.37290001359967,0.136399998914457,1.11870008942287,0.122800003086564,0.581500011101794,0.175900003243246
603509.000000,10222.7999624813,10219.49989891,97.6799981408014,286.699997153733,0,-37.5000004167387,0,2923.20022018193,0,616.319991259831,0.540500011910279,-2.58920006339948,5.02170021931324,1.13429998452927,0.857100038104129,1.00860001808519,0.0407000016367275,-0.9319000637814,0.0467999983353015,-0.429900011844882,0.16400000689384,0.0185000012965109,0.731600012964035,0.373500007695153,0.118200003782661,1.06789992481262,0.0549000006770768,0.58139999182594,0.164700008109213
603510.000000,10222.7999624813,10219.49989891,97.6799981408014,286.299977740782,0,-37.1999999075847,0,2946.93999713777,0,616.319991259831,0.608299991428117,-3.99270006204347,4.0500998334634,1.1571999739289,0.862200000071695,1.00700000141466,0.0421999990313985,-0.880200066055463,0.0106000002788035,-0.428999984233765,0.15770000811145,0.0031999999121487,0.744400049080523,0.37550000422138,0.120900001524262,1.04900002571316,0.131400007598888,0.582099980885348,0.160300010889125
603511.000000,10222.7999624813,10219.49989891,97.6799981408014,286.399989619299,0,-37.0999985669867,0,2960.0400957094,0,615.090041106849,0.834600024590899,-2.94009989364402,4.88670039200307,1.15210001196133,0.880000027503754,1.00790002902578,0.0417000029388326,-0.944800070549885,0.0132000007772352,-0.428600004378063,0.146500012977416,0.0390000021582409,0.72910001730625,0.374399986682412,0.1165999992681,0.983700032159333,0.188000001676469,0.582799969944756,0.139000001692132
603512.000000,10222.7999624813,10219.49989891,97.6799981408014,286.299977740782,0,-37.0999985669867,0,2972.09012105792,0,616.319991259831,0.712100012644289,-3.62830007831318,4.34690001202199,1.16739999511175,0.831700004422861,1.00769999047407,0.0432000033724947,-0.818300047146677,0.020999999993287,-0.427700025390803,0.148100005336013,0.0620000017167469,0.724000006714826,0.376000003352937,0.11270000117957,0.959400064640892,0.191899999764999,0.581899990957497,0.142400000649106
603513.000000,10222.7999624813,10219.49989891,97.6799981408014,286.100010185984,0,-36.9000029110704,0,2984.72000728296,0,616.310012307557,0.69749998525876,-3.66880025417921,4.38740018788802,1.14189999077848,0.867299962039262,1.00779996112607,0.043500000420236,-0.864700044353338,0.0622999987644882,-0.427100006983392,0.145300000474522,-0.0019000000428067,0.775099986033351,0.376300012556643,0.120699999440446,0.96539995697186,0.159799999601604,0.582700047916617,0.142000008637439
603514.000000,10222.7999624813,10219.49989891,97.6799981408014,285.999998307467,0,-36.7000002298745,0,2997.08012331532,0,616.919968384384,0.43330001501742,-3.08849998292332,4.88670039200307,1.14189999077848,0.862200000071695,1.00850004743319,0.0430999992915958,-0.872499991906541,0.0029000000153532,-0.427100006983392,0.141299995266102,0.0901000027497041,0.764900062098218,0.37550000422138,0.111299998748824,1.02699996667694,0.150900010197504,0.58050001283868,0.137500004297462
603515.000000,10222.7999624813,10219.49989891,97.6799981408014,285.899986428949,0,-36.5999988892766,0,3011.16009684488,0,615.090041106849,0.94690000278574,-2.83210008871414,5.22410035335309,1.13689999946291,0.887600033752963,1.00760001982207,0.0406000036338108,-0.818300047146677,-0.030700000771641,-0.430000031120737,0.139599995787615,-0.009600000496194,0.69330002113814,0.375200019329604,0.112400004131829,0.959100055437186,0.190400002370328,0.582600028640763,0.135600002735159
603516.000000,10222.7999624813,10219.49989891,97.6799981408014,285.700018874151,0,-36.3999997207205,0,3021.08009797313,0,615.710035183004,0.816900016243634,-3.33140000823798,4.13100000908762,1.14189999077848,0.862200000071695,1.00860001808519,0.0419000019836572,-0.828600038981523,-0.0617000046690056,-0.430299991700585,0.128500007773471,0.0543000005036119,0.683099999955291,0.373500007695153,0.108100001875667,1.00030002277657,0.262800015197775,0.581899990957497,0.119099994925885
603517.000000,10222.7999624813,10219.49989891,97.6799981408014,285.600006995634,0,-36.5000010613184,0.0099999994778625,3025.10025399502,8.36200066213047,616.319991259831,0.46079999301538,-2.7781999354702,3.53730004504503,1.16989994214567,0.849500031854919,1.00860001808519,0.045100001895806,-0.820799994180604,-0.038400001984776,-0.428999984233765,0.135900011938865,0.0133999998220598,0.759800051506794,0.373000008563596,0.121899999787376,0.912700058230525,0.163100003594651,0.581500011101794,0.135700009855049
603518.000000,10222.7999624813,10219.49989891,97.6799981408014,285.899986428949,0,-36.5000010613184,0.0099999994778625,3043.11017007343,8.36100019941078,616.319991259831,0.662700029141937,-4.07359995307647,3.98259991980832,1.17250005432703,0.849500031854919,1.00850004743319,0.0448999998119903,-0.916400042079275,0.0649000076201455,-0.428299995174357,0.168900003245484,-0.0122000002348779,0.744400049080523,0.374399986682412,0.12420000551731,1.0166000041901,0.158500004290748,0.582600028640763,0.16779999786248
603519.000000,10222.7999624813,10219.49989891,97.6799981408014,293.299994304563,0,-36.5000010613184,18.0100010362054,3045.49023935401,16.083000754186,615.699997183676,0.430799987911685,-4.85629978918978,4.25250025209446,1.15470002689497,0.791000036215036,1.00820003822948,0.0439000015488763,-0.960300092252009,0.0029000000153532,-0.428499985102208,0.160300010889125,0.0390000021582409,0.792999984117406,0.376300012556643,0.126700001175094,1.08220010419535,0.106900001528737,0.582300019437057,0.167099996647107
603520.000000,10222.7999624813,10219.49989891,97.6799981408014,297.700011139194,0,-37.6999995852948,24.9400008989244,3056.28017683478,16.6770004644261,615.710035183004,0.767799991882332,-3.50690001141416,4.07700024891828,1.13689999946291,0.836799966390428,1.00820003822948,0.0429000002467712,-0.833800068848802,0.0365000004224737,-0.431300038587557,0.13080000134744,0.0696000018879741,0.759800051506794,0.372200024540262,0.113200000311127,0.905800041040724,0.179700006367851,0.581600030377649,0.127600004474283
603521.000000,10222.7999624813,10219.49989891,97.6799981408014,298.299998106944,0,-46.799998637315,24.629999103065,3072.33034299734,18.219000905405,615.699997183676,0.578899975754326,-2.92660002474949,4.34690001202199,1.13689999946291,0.84190002560571,1.00799999967777,0.0436999994650606,-0.810500050969616,-0.033300000510325,-0.42649998857598,0.139900004991321,0.0160000010802393,0.744400049080523,0.373900011862784,0.115500006041061,0.983100013751922,0.17820000897318,0.580100032982978,0.134299995268339
603522.000000,10222.7999624813,10219.49989891,97.6799981408014,297.099996070327,0,-48.1999998424872,24.680000641249,3072.33034299734,20.3590000264006,615.710035183004,0.660600030563374,-3.19650007244443,3.48330000028448,1.16739999511175,0.84190002560571,1.00779996112607,0.0442000016356087,-0.869899976972901,-0.04100000172346,-0.428400014450212,0.129199996832879,0.0517000038039191,0.826200062599592,0.378300009082871,0.115800003088802,1.05470000608814,0.251199991584181,0.583400036976026,0.128500007773471
603523.000000,10222.7999624813,10219.7994677876,97.6799981408014,297.299991726244,0,-45.9000006224926,24.7099988320837,3080.85014980293,22.1720012567473,616.310012307557,0.737299995587051,-2.67020013054031,4.44140023264857,1.1496000649274,0.849500031854919,1.01080005316312,0.0448999998119903,-0.872499991906541,-0.004800000248097,-0.432000027646965,0.156100003596889,0.028700001206422,0.711200019222195,0.371100007001293,0.122100001871191,1.06110007277024,0.126499999091279,0.582600028640763,0.155400002381516
603524.000000,10222.7999624813,10219.9997143636,97.3799974815342,280.799998849169,0,-29.0000006267067,24.9999995573235,3096.47013403458,23.1980006252938,615.710035183004,0.9016000537761,-2.3733000604651,3.94210002853351,1.14699995274605,0.84690001692128,1.00869998873718,0.042500002157122,-0.818300047146677,-0.0797000037949684,-0.427299996911243,0.129500006036585,0.0517000038039191,0.739300038489099,0.374000031138639,0.118600007950293,0.940300029742014,0.136399998914457,0.579800023779272,0.13080000134744
603525.000000,10222.7999624813,10219.9997143636,97.1999945828917,274.70000488869,0,-23.8999989963676,25.3500012176922,3089.21012502125,22.969000542989,615.710035183004,0.670400071361873,-3.87120010362784,4.06350009543253,1.16989994214567,0.84690001692128,1.00820003822948,0.0453000009406305,-0.838900030816368,-0.0591000018913306,-0.430100001772734,0.128800004821213,0.0696000018879741,0.69330002113814,0.374000031138639,0.104200003787137,0.941300028005128,0.245900015376834,0.58139999182594,0.119600006213407
603526.000000,10222.7999624813,10220.1999609395,97.1100025201286,269.299981673358,0,-18.7999991223484,24.9800007634337,3099.98004729418,23.8660000035652,616.310012307557,0.637400012386956,-3.92520014838839,4.2389998140175,1.16480007742582,0.826600042455295,1.00930000714459,0.0467000003323848,-0.947399988235808,-0.0203000018169054,-0.427500035462952,0.128000008641914,0.044100003632692,0.762300047164578,0.372100005264407,0.120100005344964,1.03929995503801,0.14219999856529,0.580900041318241,0.120800006560336
603527.000000,10222.7999624813,10220.3000842274,96.9499992482569,263.700019004346,0,-13.1999995706191,24.8099996317218,3107.89997801541,25.0790001879047,615.710035183004,0.783799994604302,-3.50690001141416,4.44140023264857,1.17250005432703,0.824099998173652,1.0096999870003,0.0458999980751042,-0.823400009114243,-0.0281000010329571,-0.432400007502667,0.12559999579209,0.0696000018879741,0.77770000096699,0.376100022628792,0.119200002045775,1.07369997308731,0.223700015036618,0.58550000415425,0.125000001696608
603528.000000,10222.7999624813,10220.3000842274,96.9099999947153,265.100016696878,0,-13.1999995706191,25.4500020173304,3105.6701678314,24.9939990313346,616.319991259831,0.764900078545034,-2.87260026458016,5.07560008796596,1.16989994214567,0.824099998173652,1.00820003822948,0.0458999980751042,-0.869899976972901,-0.0667999970264834,-0.4277999960428,0.131400007598888,-0.0684000015410444,0.846700075617287,0.372299995192258,0.118100008818736,0.982599965996507,0.233100003572275,0.579599985227563,0.129999993012178
603529.000000,10222.7999624813,10220.3000842274,96.9099999947153,264.699997283928,0,-15.5000005469336,24.7099988320837,3117.03010362251,26.3400009745231,615.699997183676,5.60350028627437,-2.85910011109441,28.1782004146166,1.37080001137045,0.460400007493717,1.01260001113764,0.101700002051369,-5.43020004028904,1.31990007060363,-0.490599993938845,0.496700002793384,-3.07940007785573,1.44219996515496,0.13830000047676,0.446300012534266,5.45800043934311,0.0166999992566208,0.707600006025442,0.452800001244507
603530.000000,10222.7999624813,10220.3000842274,96.9099999947153,265.200000474278,0,-15.5000005469336,26.5100018419219,3117.49016332744,26.3400009745231,615.710035183004,49.1981030318714,22.996299815868,71.792505410057,3.03660019109353,-0.236400007565322,1.00779996112607,0.255299979600562,-14.9638997119825,30.1198022024099,0.186599999245723,1.76400004805996,-6.27700008655833,9.70590009223483,0.272299998697358,1.34000010376563,30.8515002410716,0.0572000003290282,1.63979993313897,1.52550012194027
603531.000000,10222.7999624813,10220.3000842274,96.9099999947153,264.899992939844,0,-15.6000001312116,26.0700010555896,3125.03009517511,22.0219995546944,615.699997183676,79.9778997340486,18.4351996642413,150.141500649706,3.62150027408809,-2.14890008944086,0.997000018783521,0.317500007713054,-15.1730009728365,10.5927004580195,0.144199995091518,2.01169989985167,-15.4762006796072,12.7271003295259,0.767799988987847,1.74600007932391,16.5436989713529,0.0293000013798868,2.16070012729423,1.74259991018344
603532.000000,10222.7999624813,10220.3000842274,96.9099999947153,264.299977870977,0,-15.1000004535015,26.6000009678854,3131.27019881482,18.2040004470895,616.319991259831,83.0766017428622,20.3244003911805,171.435908569704,3.56049989379956,-1.73940007133782,1.01380004795247,0.361000005094299,-14.6075000587151,8.68960000000072,0.260800018671547,2.08480003545414,-10.5865007216323,19.0457006550225,-0.0060000002151527,1.8934999690048,20.0252994592571,0.0644000024106063,2.29670008557317,1.65070004062895
603533.000000,10222.7999624813,10220.3000842274,96.9099999947153,264.399989749494,0,-15.1000004535015,24.7099988320837,3123.81032779853,20.6299993752174,615.710035183004,27.7286009357708,-2.56229993253582,68.3917997569021,3.00349998601563,-0.465299979533432,1.00660002155896,0.186000005150241,-5.56440033233661,8.06470018097704,-0.279300010851085,0.950200041721157,-4.68720026107048,14.7975003121931,0.504199989766738,0.990899961305124,15.6634001988658,0.015100000820042,1.06439997951558,1.04120007815996
603534.000000,10222.7999624813,10220.3000842274,96.9099999947153,263.799974680627,0,-14.5000003133533,24.4900007156473,3135.39014080045,23.2090006732817,615.699997183676,0.572000026162634,-4.14110015132277,4.40090005678255,1.15970001821054,0.821499983240012,1.00839997953348,0.0483000018079547,-0.815700032213037,0.186199995078092,-0.367500018116469,0.156000008632964,-0.0044999997814907,0.877300041918118,0.442099980930101,0.142499995613031,1.07770006338748,0.0511999985943799,0.594400017870279,0.147700001168381
603535.000000,10222.7999624813,10220.3000842274,96.9099999947153,263.799974680627,0,-14.5000003133533,25.1200014275812,3139.70008222286,23.2260006164855,615.710035183004,0.707300026057259,-3.21000022593017,4.81919990916556,1.15470002689497,0.849500031854919,1.00830000888148,0.0454999999854551,-0.813100017279398,0.0675000043198383,-0.37029999866603,0.129100001868954,0.0414999978160258,0.874799997636475,0.443699997600627,0.121299993535929,0.992400007323653,0.12930000395277,0.591400023080937,0.124900006732682
603536.000000,10222.7999624813,10220.3000842274,96.9099999947153,263.700019004346,0,-14.5000003133533,24.9500002958693,3139.00013009927,24.5530002504797,616.310012307557,0.794499983973754,-2.91310015585496,4.46839997043763,1.20299995272815,0.849500031854919,1.00890002728889,0.0444000006804333,-0.833800068848802,0.0881000001454939,-0.368800025583288,0.139599995787615,0.028700001206422,0.887600033752963,0.441300021218697,0.120800006560336,1.04929993766915,0.202099996635919,0.587800058508042,0.138799999608317
603537.000000,10222.7999624813,10220.3000842274,96.9099999947153,263.700019004346,0,-14.3000002666373,25.140000221471,3140.97003265679,25.6169999157616,616.319991259831,0.602700018934549,-2.84559995760867,5.91229996883982,1.16230003314418,0.854599993822486,1.0096000163483,0.0463000022427356,-0.952500047451091,0.0907000029231689,-0.375600023497235,0.153000001687657,-0.0326000023339434,0.969400047272032,0.438700006285057,0.145699992486189,1.13909993729313,0.157000006896078,0.592400021344051,0.164900010193028
603538.000000,10222.7999624813,10220.599653105,96.8499948566975,262.099997554779,0,-9.09999993018012,25.3400018207473,3148.50010193827,24.7530005991488,615.710035183004,0.793699998067216,-3.08849998292332,7.89600034722308,1.30220001382357,0.724900034325943,1.01180005142624,0.0644000024106063,-2.21010002204252,0.292100022655644,-0.397100010466115,0.200100012265656,-0.206400011048045,1.66460004566055,0.422500044147382,0.143600000996035,2.76680001787046,0.0179999991259628,0.600599997376814,0.189999998202697
603539.000000,10222.7999624813,10220.799899681,96.6099993354481,256.799986217965,0,-3.09999984593873,27.0699999450523,3161.60020050991,24.3280005785026,616.319991259831,45.23070113674,-2.42730010522565,119.333604549283,3.53249994243237,-2.12089994357824,1.00369999742161,0.2752999934867,-15.149800001756,14.1227007451611,-0.165500004288511,1.49900002209618,-9.45419966390437,18.8463008263117,0.381100013944362,1.42830005737108,18.948000153707,0.0214000011219272,1.50600010718569,1.48050000560471
603540.000000,10222.7999624813,10220.799899681,96.430002694511,258.200012011615,0,-3.09999984593873,27.2999997351633,3156.35012446978,17.60799981141,615.090041106849,121.168803523915,93.8154987157387,152.678497008097,6.71649985805936,-2.66260006270718,0.991700018264245,0.482200027978231,-27.5058987389692,12.0801003835663,0.204299995245963,3.07139989725538,-16.0844999245274,31.3402003550078,0.911900001271404,2.56470000907857,41.6987003056775,0.0592000029332384,3.14390001445044,2.64590010143795
603541.000000,10222.7999624813,10220.799899681,96.430002694511,258.600003323448,0,-8.10000057475984,25.1499996184159,3140.23005011751,18.5750014107919,616.319991259831,103.342902268233,-4.16809988911183,160.100490195475,3.31890000223853,-1.81830006071954,1.01780004100492,0.376700016724275,-17.7734002294495,11.8219006958835,0.0500000012864414,2.05259995523506,-14.9215012637918,18.7287011083677,0.0406000036338108,1.87590007737216,19.1762008659736,0.0190999999504802,2.05620006567953,1.87300015048253
603542.000000,10222.7999624813,10220.9000229689,96.4199966234201,258.799998979364,0,-7.60000001888977,24.8899993607405,3153.82008616811,19.714000486549,615.090041106849,0.869900007473209,-5.0452000543351,5.79080001042418,2.00920005006546,0.0586000027597736,1.0104999467117,0.190799994381995,-10.135000581983,7.48630032981201,-0.0359000002490089,1.15600003436179,-5.41560004619804,1.8435000558491,-0.615100020815825,0.731800051515744,10.3473001257192,0.0208000009484624,1.16050007516966,0.951099972084558
603543.000000,10222.7999624813,10221.0994685585,96.2899990494101,253.200008209234,0,-2.20000007479651,25.48999960511,3172.56012221962,19.6110010848821,615.710035183004,0.590699981319169,-3.49340014251963,5.37249987344995,1.90489992975475,0.34340001621395,1.01139997432282,0.215799999583702,-12.9961995412125,11.3621998508436,-0.0230000010780016,1.39479996968519,-5.99330010279908,1.75410003608082,-0.611100027763369,0.859899994341762,13.0392001472604,0.020199999255502,1.28310007617241,1.18850002653685
603544.000000,10222.7999624813,10221.2003928328,96.0899965239967,249.799997755302,0,3.09999984593873,25.4200015497659,3168.04016615258,19.9270003680942,616.310012307557,2.63140010259519,-3.47989998903389,13.0778998076068,2.65770013929132,-0.165199995084805,1.00930000714459,0.246500009472317,-16.4203001776114,14.9128998978114,0.0445000017223411,1.61010009169698,-7.03620055727243,2.64610004274194,-0.611599978271068,0.978900079395473,16.8818004943872,0.0232999996452385,1.45300000474522,1.34730010081113
603545.000000,10222.7999624813,10221.2003928328,95.9899983901428,245.600004677705,0,4.30000012623499,24.7399992996481,3159.07016220824,21.7510002058777,615.710035183004,6.01170028101344,-0.484100009430114,13.6851002097264,2.30160000898902,-0.277100000085077,1.01020003475571,0.273799996092029,-7.41329997036611,8.60700090199969,0.360900034442302,1.47399996827061,-7.49620014729572,4.78300015302543,-0.551599985236514,1.16149997618506,9.15120067641941,0.0125000003216103,1.60880008423016,1.16960003018968
603546.000000,10222.7999624813,10221.2003928328,95.9899983901428,248.500011941287,0,4.00000005616093,25.6200008723125,3158.68001069302,22.3859994401856,615.710035183004,3.29029991408986,-2.08990000158003,8.90810005516529,1.99640011119669,0.267100017453937,1.00569999394784,0.205799992640634,-7.06990039176688,7.96659979705357,0.520400000528271,1.12510005885725,-4.13510008220698,2.87359998796738,-0.434300033376899,0.797100045069574,7.98799974043467,0.0250000006432207,1.21510009703294,0.940300029742014
603547.000000,10222.7999624813,10221.2003928328,95.9899983901428,249.499990220869,0,2.49999992533059,25.5100006757295,3160.78015713926,21.4230011322335,616.319991259831,18.0104006022718,-4.38399989204621,41.6053004737295,3.17140011255764,-1.43679999398369,1.00580006184755,0.354900020551689,-5.51280030526266,10.7503008844698,0.459700018434309,1.31949999350022,-5.88080005507947,13.9029006795892,0.247500007735431,1.26640001765546,14.4676998541923,0.0398000013765303,1.49849997434076,1.17130011475992
603548.000000,10222.7999624813,10221.4006394087,95.9899983901428,249.699985876785,0,0.200000005552296,24.8899993607405,3166.06011095341,23.0090017651637,615.710035183004,21.3156998963703,-1.07790004285882,37.0845986143137,2.73140009880577,-0.689100038157833,1.01090002381512,0.27550000772648,-6.89169978715144,2.66260006270718,-0.4559999859617,0.812399979596132,-3.7849001653268,21.8267005898806,0.19860000271502,1.07290011062362,21.8577000497985,0.0130000002129151,0.993300034934771,1.03530005923327
